NamaFile,BanyakOrang,Kamera,Label
train_0734.jpg,9,2,Sejuk
train_0735.jpg,8,2,Sejuk
train_0736.jpg,8,2,Sejuk
train_0737.jpg,7,2,Sejuk
train_0764.jpg,5,2,Sejuk
train_0765.jpg,5,2,Sejuk
train_0766.jpg,5,2,Sejuk
train_0767.jpg,5,2,Sejuk
train_0768.jpg,5,2,Sejuk
train_0769.jpg,4,2,Sejuk
train_0770.jpg,4,2,Sejuk
train_0771.jpg,4,2,Sejuk
train_0772.jpg,4,2,Sejuk
train_0773.jpg,5,2,Sejuk
train_0774.jpg,4,2,Sejuk
train_0775.jpg,4,2,Sejuk
train_0776.jpg,4,2,Sejuk
train_0777.jpg,6,2,Sejuk
train_0778.jpg,6,2,Sejuk
train_0779.jpg,5,2,Sejuk
train_0780.jpg,4,2,Sejuk
train_0781.jpg,4,2,Sejuk
train_0782.jpg,4,2,Sejuk
train_0783.jpg,4,2,Sejuk
train_0784.jpg,4,2,Sejuk
train_0785.jpg,5,2,Sejuk
train_0786.jpg,5,2,Sejuk
train_0787.jpg,5,2,Sejuk
train_0788.jpg,5,2,Sejuk
train_0789.jpg,5,2,Sejuk
train_0790.jpg,4,2,Sejuk
train_0791.jpg,5,2,Sejuk
train_0792.jpg,5,2,Sejuk
train_0793.jpg,5,2,Sejuk
train_0794.jpg,5,2,Sejuk
train_0795.jpg,5,2,Sejuk
train_0796.jpg,5,2,Sejuk
train_0797.jpg,5,2,Sejuk
train_0798.jpg,5,2,Sejuk
train_0799.jpg,4,2,Sejuk
train_0800.jpg,4,2,Sejuk
train_0801.jpg,4,2,Sejuk
train_0802.jpg,4,2,Sejuk
train_0803.jpg,5,2,Sejuk
train_0804.jpg,4,2,Sejuk
train_0805.jpg,4,2,Sejuk
train_0806.jpg,4,2,Sejuk
train_0807.jpg,4,2,Sejuk
train_0808.jpg,4,2,Sejuk
train_0809.jpg,4,2,Sejuk
train_0810.jpg,4,2,Sejuk
train_0811.jpg,4,2,Sejuk
train_0812.jpg,4,2,Sejuk
train_0813.jpg,5,2,Sejuk
train_0814.jpg,5,2,Sejuk
train_0815.jpg,4,2,Sejuk
train_0816.jpg,4,2,Sejuk
train_0817.jpg,4,2,Sejuk
train_0818.jpg,5,2,Sejuk
train_0819.jpg,5,2,Sejuk
train_0820.jpg,5,2,Sejuk
train_0821.jpg,4,2,Sejuk
train_0822.jpg,5,2,Sejuk
train_0823.jpg,5,2,Sejuk
train_0824.jpg,4,2,Sejuk
train_0825.jpg,4,2,Sejuk
train_0826.jpg,5,2,Sejuk
train_0827.jpg,5,2,Sejuk
train_0828.jpg,5,2,Sejuk
train_0829.jpg,6,2,Sejuk
train_0830.jpg,6,2,Sejuk
train_0831.jpg,7,2,Sedang
train_0832.jpg,7,2,Sedang
train_0833.jpg,7,2,Sedang
train_0834.jpg,6,2,Sedang
train_0835.jpg,6,2,Sedang
train_0836.jpg,6,2,Sedang
train_0837.jpg,7,2,Sedang
train_0838.jpg,7,2,Sedang
train_0839.jpg,7,2,Sedang
train_0840.jpg,7,2,Sedang
train_0841.jpg,7,2,Sedang
train_0842.jpg,7,2,Sedang
train_0843.jpg,7,2,Sedang
train_0844.jpg,7,2,Sedang
train_0845.jpg,8,2,Sedang
train_0846.jpg,8,2,Sedang
train_0847.jpg,8,2,Sedang
train_0848.jpg,8,2,Sedang
train_0849.jpg,8,2,Sedang
train_0850.jpg,7,2,Sedang
train_0851.jpg,7,2,Sedang
train_0852.jpg,7,2,Sedang
train_0853.jpg,7,2,Sedang
train_0854.jpg,8,2,Sedang
train_0855.jpg,8,2,Sedang
train_0856.jpg,8,2,Sedang
train_0857.jpg,8,2,Sedang
train_0858.jpg,9,2,Sedang
train_0859.jpg,8,2,Sedang
train_0860.jpg,8,2,Sedang
train_0861.jpg,8,2,Sedang
train_0862.jpg,8,2,Sedang
train_0863.jpg,8,2,Sedang
train_0864.jpg,8,2,Sedang
train_0865.jpg,8,2,Sedang
train_0866.jpg,8,2,Sedang
train_0867.jpg,8,2,Sedang
train_0868.jpg,7,2,Sedang
train_0869.jpg,8,2,Sedang
train_0870.jpg,8,2,Sedang
train_0871.jpg,9,2,Sedang
train_0872.jpg,8,2,Sedang
train_0873.jpg,8,2,Sedang
train_0874.jpg,8,2,Sedang
train_0875.jpg,8,2,Sedang
train_0876.jpg,8,2,Sedang
train_0877.jpg,8,2,Sedang
train_0878.jpg,8,2,Sedang
train_0879.jpg,8,2,Sedang
train_0880.jpg,8,2,Sedang
train_0881.jpg,8,2,Sedang
train_0882.jpg,9,2,Sedang
train_0883.jpg,9,2,Sedang
train_0884.jpg,9,2,Sedang
train_0885.jpg,9,2,Sedang
train_0886.jpg,9,2,Sedang
train_0887.jpg,9,2,Sedang
train_0888.jpg,9,2,Sedang
train_0889.jpg,9,2,Sedang
train_0890.jpg,9,2,Sedang
train_0891.jpg,8,2,Sedang
train_0892.jpg,8,2,Sedang
train_0893.jpg,8,2,Sedang
train_0894.jpg,9,2,Sedang
train_0895.jpg,10,2,Dingin
train_0896.jpg,10,2,Dingin
train_0897.jpg,10,2,Dingin
train_0898.jpg,9,2,Dingin
train_0899.jpg,10,2,Dingin
train_0900.jpg,10,2,Dingin
train_0901.jpg,10,2,Dingin
train_0902.jpg,10,2,Dingin
train_0903.jpg,10,2,Dingin
train_0904.jpg,9,2,Dingin
train_0905.jpg,9,2,Dingin
train_0906.jpg,9,2,Dingin
train_0907.jpg,9,2,Dingin
train_0908.jpg,9,2,Dingin
train_0909.jpg,9,2,Dingin
train_0910.jpg,9,2,Dingin
train_0911.jpg,9,2,Dingin
train_0912.jpg,8,2,Dingin
train_0913.jpg,8,2,Dingin
train_0914.jpg,8,2,Dingin
train_0915.jpg,8,2,Dingin
train_0916.jpg,8,2,Dingin
train_0917.jpg,10,2,Dingin
train_0918.jpg,11,2,Sedang
train_0919.jpg,11,2,Sedang
train_0920.jpg,11,2,Sedang
train_0921.jpg,11,2,Sedang
train_0922.jpg,11,2,Sedang
train_0923.jpg,11,2,Sedang
train_0924.jpg,11,2,Sedang
train_0925.jpg,11,2,Sedang
train_0926.jpg,11,2,Sedang
train_0927.jpg,11,2,Sedang
train_0928.jpg,11,2,Sedang
train_0929.jpg,11,2,Sedang
train_0930.jpg,10,2,Sedang
train_0931.jpg,10,2,Sedang
train_0932.jpg,10,2,Sedang
train_0933.jpg,10,2,Sedang
train_0934.jpg,10,2,Sedang
train_0935.jpg,10,2,Sedang
train_0936.jpg,10,2,Sedang
train_0937.jpg,10,2,Sedang
train_0938.jpg,10,2,Sedang
train_0939.jpg,9,2,Sedang
train_0940.jpg,10,2,Sedang
train_0941.jpg,10,2,Sedang
train_0942.jpg,10,2,Sedang
train_0943.jpg,9,2,Sedang
train_0944.jpg,10,2,Sedang
train_0945.jpg,10,2,Sedang
train_0946.jpg,10,2,Sedang
train_0947.jpg,9,2,Sedang
train_0948.jpg,9,2,Sedang
train_0949.jpg,9,2,Sedang
train_0950.jpg,9,2,Sedang
train_0951.jpg,10,2,Sedang
train_0952.jpg,10,2,Sedang
train_0953.jpg,10,2,Sedang
train_0954.jpg,11,2,Sedang
train_0955.jpg,11,2,Sedang
train_0956.jpg,11,2,Sedang
train_0957.jpg,10,2,Sedang
train_0958.jpg,10,2,Sedang
train_0959.jpg,10,2,Sedang
train_0960.jpg,10,2,Sedang
train_0961.jpg,9,2,Sedang
train_0962.jpg,10,2,Sedang
train_0963.jpg,10,2,Sedang
train_0964.jpg,10,2,Sedang
train_0965.jpg,10,2,Sedang
train_0966.jpg,10,2,Sedang
train_0967.jpg,10,2,Sedang
train_0968.jpg,10,2,Sedang
train_0969.jpg,10,2,Sedang
train_0970.jpg,10,2,Sedang
train_0971.jpg,10,2,Sedang
train_0972.jpg,10,2,Sedang
train_0973.jpg,10,2,Sedang
train_0974.jpg,10,2,Sedang
train_0975.jpg,10,2,Sedang
train_0976.jpg,10,2,Sedang
train_0977.jpg,9,2,Sedang
train_0978.jpg,10,2,Sedang
train_0979.jpg,10,2,Sedang
train_0980.jpg,9,2,Sedang
train_0981.jpg,10,2,Sedang
train_0982.jpg,10,2,Sedang
train_0983.jpg,10,2,Sedang
train_0984.jpg,10,2,Sedang
train_0985.jpg,10,2,Sedang
train_0986.jpg,10,2,Sedang
train_0987.jpg,10,2,Sedang
train_0988.jpg,10,2,Sedang
train_0989.jpg,10,2,Sedang
train_0990.jpg,10,2,Sedang
train_0991.jpg,10,2,Sedang
train_0992.jpg,10,2,Sedang
train_0993.jpg,9,2,Sedang
train_0994.jpg,9,2,Sedang
train_0995.jpg,9,2,Sedang
train_0996.jpg,10,2,Sedang
train_0997.jpg,10,2,Sedang
train_0998.jpg,10,2,Sedang
train_0999.jpg,10,2,Sedang
train_1000.jpg,10,2,Sedang
train_1001.jpg,9,2,Sedang
train_1002.jpg,10,2,Sedang
train_1003.jpg,8,2,Sedang
train_1004.jpg,9,2,Sedang
train_1005.jpg,9,2,Sedang
train_1006.jpg,10,2,Sedang
train_1007.jpg,10,2,Sedang
train_1008.jpg,9,2,Sedang
train_1009.jpg,9,2,Sedang
train_1010.jpg,7,2,Sedang
train_1011.jpg,10,2,Dingin
train_1012.jpg,10,2,Dingin
train_1013.jpg,10,2,Dingin
train_1014.jpg,10,2,Dingin
train_1015.jpg,9,2,Dingin
train_1016.jpg,9,2,Dingin
train_1017.jpg,9,2,Dingin
train_1018.jpg,9,2,Dingin
train_1019.jpg,9,2,Dingin
train_1020.jpg,9,2,Dingin
train_1021.jpg,9,2,Dingin
train_1022.jpg,9,2,Dingin
train_1023.jpg,9,2,Dingin
train_1024.jpg,9,2,Dingin
train_1025.jpg,9,2,Dingin
train_1026.jpg,9,2,Dingin
train_1027.jpg,9,2,Dingin
train_1028.jpg,9,2,Dingin
train_1029.jpg,9,2,Dingin
train_1030.jpg,9,2,Dingin
train_1031.jpg,9,2,Dingin
train_1032.jpg,9,2,Dingin
train_1033.jpg,9,2,Dingin
train_1034.jpg,9,2,Dingin
train_1035.jpg,8,2,Dingin
train_1036.jpg,8,2,Dingin
train_1037.jpg,10,2,Dingin
train_1038.jpg,10,2,Dingin
train_1039.jpg,9,2,Dingin
train_1040.jpg,10,2,Dingin
train_1041.jpg,10,2,Dingin
train_1042.jpg,10,2,Dingin
train_1043.jpg,10,2,Dingin
train_1044.jpg,9,2,Dingin
train_1045.jpg,9,2,Dingin
train_1046.jpg,9,2,Dingin
train_1047.jpg,8,2,Dingin
train_1048.jpg,8,2,Dingin
train_1049.jpg,8,2,Dingin
train_1050.jpg,8,2,Dingin
train_1051.jpg,9,2,Dingin
train_1052.jpg,8,2,Dingin
train_1053.jpg,8,2,Dingin
train_1054.jpg,8,2,Dingin
train_1055.jpg,9,2,Dingin
train_1056.jpg,8,2,Dingin
train_1057.jpg,8,2,Dingin
train_1058.jpg,8,2,Dingin
train_1059.jpg,8,2,Dingin
train_1060.jpg,8,2,Dingin
train_1061.jpg,9,2,Dingin
train_1062.jpg,9,2,Dingin
train_1063.jpg,9,2,Dingin
train_1064.jpg,9,2,Dingin
train_1065.jpg,9,2,Dingin
train_1066.jpg,9,2,Dingin
train_1067.jpg,9,2,Dingin
train_1068.jpg,9,2,Dingin
train_1069.jpg,10,2,Dingin
train_1070.jpg,10,2,Dingin
train_1071.jpg,9,2,Dingin
train_1072.jpg,10,2,Dingin
train_1073.jpg,10,2,Dingin
train_1074.jpg,9,2,Dingin
train_1075.jpg,9,2,Dingin
train_1076.jpg,10,2,Dingin
train_1077.jpg,9,2,Dingin
train_1078.jpg,7,2,Dingin
train_1079.jpg,9,2,Dingin
train_1080.jpg,11,2,Dingin
train_1081.jpg,10,2,Dingin
train_1082.jpg,11,2,Dingin
train_1083.jpg,9,2,Dingin
train_1084.jpg,11,2,Dingin
train_1085.jpg,11,2,Dingin
train_1086.jpg,10,2,Dingin
train_1087.jpg,10,2,Dingin
train_1088.jpg,10,2,Dingin
train_1089.jpg,10,2,Dingin
train_1090.jpg,10,2,Dingin
train_1091.jpg,11,2,Dingin
train_1092.jpg,11,2,Dingin
train_1093.jpg,11,2,Dingin
train_1094.jpg,10,2,Dingin
train_1095.jpg,11,2,Dingin
train_1096.jpg,10,2,Dingin
train_1097.jpg,11,2,Dingin
train_1098.jpg,9,2,Dingin
train_1099.jpg,10,2,Dingin
train_1100.jpg,10,2,Dingin
train_1101.jpg,10,2,Dingin
train_1102.jpg,9,2,Dingin
train_1103.jpg,10,2,Dingin
train_1104.jpg,10,2,Dingin
train_1105.jpg,10,2,Dingin
train_1106.jpg,10,2,Dingin
train_1107.jpg,11,2,Dingin
train_1108.jpg,10,2,Dingin
train_1109.jpg,10,2,Dingin
train_1110.jpg,9,2,Dingin
train_1111.jpg,10,2,Dingin
train_1112.jpg,9,2,Dingin
train_1113.jpg,10,2,Dingin
train_1114.jpg,11,2,Dingin
train_1115.jpg,10,2,Dingin
train_1116.jpg,10,2,Dingin
train_1117.jpg,10,2,Dingin
train_1118.jpg,10,2,Dingin
train_1119.jpg,10,2,Dingin
train_1120.jpg,10,2,Dingin
train_1121.jpg,8,2,Dingin
train_1122.jpg,11,2,Dingin
train_1123.jpg,10,2,Dingin
train_1124.jpg,10,2,Dingin
train_1125.jpg,10,2,Dingin
train_1126.jpg,10,2,Dingin
train_1127.jpg,9,2,Dingin
train_1128.jpg,9,2,Dingin
train_1129.jpg,11,2,Dingin
train_1130.jpg,10,2,Dingin
train_1131.jpg,9,2,Dingin
train_1132.jpg,10,2,Dingin
train_1133.jpg,10,2,Dingin
train_1134.jpg,10,2,Dingin
train_1135.jpg,10,2,Dingin
train_1136.jpg,9,2,Dingin
train_1137.jpg,10,2,Dingin
train_1138.jpg,10,2,Dingin
train_1139.jpg,10,2,Dingin
train_1140.jpg,10,2,Dingin
train_1141.jpg,9,2,Dingin
train_1142.jpg,10,2,Dingin
train_1143.jpg,10,2,Dingin
train_1144.jpg,10,2,Dingin
train_1145.jpg,9,2,Dingin
train_1146.jpg,9,2,Dingin
train_1147.jpg,9,2,Dingin
train_1148.jpg,10,2,Dingin
train_1149.jpg,10,2,Dingin
train_1150.jpg,10,2,Dingin
train_1151.jpg,10,2,Dingin
train_1152.jpg,10,2,Dingin
train_1153.jpg,10,2,Dingin
train_1154.jpg,10,2,Dingin
train_1155.jpg,10,2,Dingin
train_1156.jpg,8,2,Dingin
train_1157.jpg,9,2,Dingin
train_1158.jpg,10,2,Dingin
train_1159.jpg,10,2,Dingin
train_1160.jpg,10,2,Dingin
train_1161.jpg,10,2,Dingin
train_1162.jpg,10,2,Dingin
train_1163.jpg,10,2,Dingin
train_1164.jpg,10,2,Dingin
train_1165.jpg,10,2,Dingin
train_1166.jpg,10,2,Dingin
train_1167.jpg,10,2,Dingin
train_1168.jpg,9,2,Dingin
train_1169.jpg,9,2,Dingin
train_1170.jpg,10,2,Dingin
train_1171.jpg,10,2,Dingin
train_1172.jpg,8,2,Dingin
train_1173.jpg,9,2,Dingin
train_1174.jpg,9,2,Dingin
train_1175.jpg,9,2,Dingin
train_1176.jpg,9,2,Dingin
train_1177.jpg,9,2,Dingin
train_1178.jpg,9,2,Dingin
train_1179.jpg,9,2,Dingin
train_1180.jpg,9,2,Dingin
train_1181.jpg,9,2,Dingin
train_1182.jpg,8,2,Dingin
train_1183.jpg,9,2,Dingin
train_1184.jpg,8,2,Dingin
train_1185.jpg,10,2,Dingin
train_1186.jpg,10,2,Dingin
train_1187.jpg,10,2,Dingin
train_1188.jpg,10,2,Dingin
train_1189.jpg,10,2,Dingin
train_1190.jpg,10,2,Dingin
train_1191.jpg,10,2,Dingin
train_0463.jpg,5,1,Sejuk
train_0464.jpg,6,1,Sejuk
