NamaFile,Label
train_0989.jpg,Sedang
train_0990.jpg,Sedang
train_0991.jpg,Sedang
train_0992.jpg,Sedang
train_0993.jpg,Sedang
train_0994.jpg,Sedang
train_0995.jpg,Sedang
train_0996.jpg,Sedang
train_0997.jpg,Sedang
train_0998.jpg,Sedang
train_0999.jpg,Sedang
train_1000.jpg,Sedang
train_1001.jpg,Sedang
train_1002.jpg,Sedang
train_1003.jpg,Sedang
train_1004.jpg,Sedang
train_1005.jpg,Sedang
train_1006.jpg,Sedang
train_1007.jpg,Sedang
train_1008.jpg,Sedang
train_1009.jpg,Sedang
train_1010.jpg,Sedang
train_1011.jpg,Dingin
train_1012.jpg,Dingin
train_1013.jpg,Dingin
train_1014.jpg,Dingin
train_1015.jpg,Dingin
train_1016.jpg,Dingin
train_1017.jpg,Dingin
train_1018.jpg,Dingin
train_1019.jpg,Dingin
train_1020.jpg,Dingin
train_1021.jpg,Dingin
train_1022.jpg,Dingin
train_1023.jpg,Dingin
train_1024.jpg,Dingin
train_1025.jpg,Dingin
train_1026.jpg,Dingin
train_1027.jpg,Dingin
train_1028.jpg,Dingin
train_1029.jpg,Dingin
train_1030.jpg,Dingin
train_1031.jpg,Dingin
train_1032.jpg,Dingin
train_1033.jpg,Dingin
train_1034.jpg,Dingin
train_1035.jpg,Dingin
train_1036.jpg,Dingin
train_1037.jpg,Dingin
train_1038.jpg,Dingin
train_1039.jpg,Dingin
train_1040.jpg,Dingin
train_1041.jpg,Dingin
train_1042.jpg,Dingin
train_1043.jpg,Dingin
train_1044.jpg,Dingin
train_1045.jpg,Dingin
train_1046.jpg,Dingin
train_1047.jpg,Dingin
train_1048.jpg,Dingin
train_1049.jpg,Dingin
train_1050.jpg,Dingin
train_1051.jpg,Dingin
train_1052.jpg,Dingin
train_1053.jpg,Dingin
train_1054.jpg,Dingin
train_1055.jpg,Dingin
train_1056.jpg,Dingin
train_1057.jpg,Dingin
train_1058.jpg,Dingin
train_1059.jpg,Dingin
train_1060.jpg,Dingin
train_1061.jpg,Dingin
train_1062.jpg,Dingin
train_1063.jpg,Dingin
train_1064.jpg,Dingin
train_1065.jpg,Dingin
train_1066.jpg,Dingin
train_1067.jpg,Dingin
train_1068.jpg,Dingin
train_1069.jpg,Dingin
train_1070.jpg,Dingin
train_1071.jpg,Dingin
train_1072.jpg,Dingin
train_1073.jpg,Dingin
train_1074.jpg,Dingin
train_1075.jpg,Dingin
train_1076.jpg,Dingin
train_1077.jpg,Dingin
train_1078.jpg,Dingin
train_1079.jpg,Dingin
train_1080.jpg,Dingin
train_1081.jpg,Dingin
train_1082.jpg,Dingin
train_1083.jpg,Dingin
train_1084.jpg,Dingin
train_1085.jpg,Dingin
train_1086.jpg,Dingin
train_1087.jpg,Dingin
train_1088.jpg,Dingin
train_1089.jpg,Dingin
train_1090.jpg,Dingin
train_1091.jpg,Dingin
train_1092.jpg,Dingin
train_1093.jpg,Dingin
train_1094.jpg,Dingin
train_1095.jpg,Dingin
train_1096.jpg,Dingin
train_1097.jpg,Dingin
train_1098.jpg,Dingin
train_1099.jpg,Dingin
train_1100.jpg,Dingin
train_1101.jpg,Dingin
train_1102.jpg,Dingin
train_1103.jpg,Dingin
train_1104.jpg,Dingin
train_1105.jpg,Dingin
train_1106.jpg,Dingin
train_1107.jpg,Dingin
train_1108.jpg,Dingin
train_1109.jpg,Dingin
train_1110.jpg,Dingin
train_1111.jpg,Dingin
train_1112.jpg,Dingin
train_1113.jpg,Dingin
train_1114.jpg,Dingin
train_1115.jpg,Dingin
train_1116.jpg,Dingin
train_1117.jpg,Dingin
train_1118.jpg,Dingin
train_1119.jpg,Dingin
train_1120.jpg,Dingin
train_1121.jpg,Dingin
train_1122.jpg,Dingin
train_1123.jpg,Dingin
train_1124.jpg,Dingin
train_1125.jpg,Dingin
train_1126.jpg,Dingin
train_1127.jpg,Dingin
train_1128.jpg,Dingin
train_1129.jpg,Dingin
train_1130.jpg,Dingin
train_1131.jpg,Dingin
train_1132.jpg,Dingin
train_1133.jpg,Dingin
train_1134.jpg,Dingin
train_1135.jpg,Dingin
train_1136.jpg,Dingin
train_1137.jpg,Dingin
train_1138.jpg,Dingin
train_1139.jpg,Dingin
train_1140.jpg,Dingin
train_1141.jpg,Dingin
train_1142.jpg,Dingin
train_1143.jpg,Dingin
train_1144.jpg,Dingin
train_1145.jpg,Dingin
train_1146.jpg,Dingin
train_1147.jpg,Dingin
train_1148.jpg,Dingin
train_1149.jpg,Dingin
train_1150.jpg,Dingin
train_1151.jpg,Dingin
train_1152.jpg,Dingin
train_1153.jpg,Dingin
train_1154.jpg,Dingin
train_1155.jpg,Dingin
train_1156.jpg,Dingin
train_1157.jpg,Dingin
train_1158.jpg,Dingin
train_1159.jpg,Dingin
train_1160.jpg,Dingin
train_1161.jpg,Dingin
train_1162.jpg,Dingin
train_1163.jpg,Dingin
train_1164.jpg,Dingin
train_1165.jpg,Dingin
train_1166.jpg,Dingin
train_1167.jpg,Dingin
train_1168.jpg,Dingin
train_1169.jpg,Dingin
train_1170.jpg,Dingin
train_1171.jpg,Dingin
train_1172.jpg,Dingin
train_1173.jpg,Dingin
train_1174.jpg,Dingin
train_1175.jpg,Dingin
train_1176.jpg,Dingin
train_1177.jpg,Dingin
train_1178.jpg,Dingin
train_1179.jpg,Dingin
train_1180.jpg,Dingin
train_1181.jpg,Dingin
train_1182.jpg,Dingin
train_1183.jpg,Dingin
train_1184.jpg,Dingin
train_1185.jpg,Dingin
train_1186.jpg,Dingin
train_1187.jpg,Dingin
train_1188.jpg,Dingin
train_1189.jpg,Dingin
train_1190.jpg,Dingin
train_1191.jpg,Dingin
